candidate_id,semantic_score,experience_score,skills_score,behavior_score,final_score
CAND_0012093,0.2887,1.0,0.3,0.0,0.3544
CAND_0013822,0.2488,1.0,0.1,0.4,0.3544
CAND_0006956,0.2888,1.0,0.0,0.4,0.3544
CAND_0017131,0.2887,1.0,0.0,0.4,0.3544
CAND_0016987,0.2288,1.0,0.0,0.6,0.3544
CAND_0019838,0.2886,1.0,0.0,0.4,0.3543
CAND_0015568,0.3087,1.0,0.1,0.2,0.3543
CAND_0007147,0.2887,1.0,0.0,0.4,0.3543
CAND_0017924,0.2885,1.0,0.0,0.4,0.3543
CAND_0001545,0.2883,1.0,0.0,0.4,0.3542
CAND_0006631,0.2883,1.0,0.0,0.4,0.3542
CAND_0002305,0.3484,1.0,0.0,0.2,0.3542
CAND_0017481,0.2884,0.8,0.0,0.6,0.3542
CAND_0010772,0.2883,1.0,0.0,0.4,0.3542
CAND_0010297,0.2883,1.0,0.0,0.4,0.3542
CAND_0007336,0.3482,1.0,0.0,0.2,0.3541
CAND_0014179,0.3782,0.7,0.3,0.0,0.3541
CAND_0012001,0.3083,1.0,0.1,0.2,0.3541
CAND_0009471,0.2883,1.0,0.0,0.4,0.3541
CAND_0015987,0.3082,1.0,0.1,0.2,0.3541
CAND_0008451,0.3281,1.0,0.2,0.0,0.354
CAND_0005518,0.3779,0.7,0.3,0.0,0.354
CAND_0011326,0.248,0.8,0.1,0.6,0.354
CAND_0018392,0.288,1.0,0.0,0.4,0.354
CAND_0001109,0.3179,0.7,0.3,0.2,0.3539
CAND_0015102,0.3078,0.8,0.1,0.4,0.3539
CAND_0002987,0.3479,1.0,0.0,0.2,0.3539
CAND_0001968,0.3678,0.8,0.1,0.2,0.3539
CAND_0012384,0.2879,1.0,0.0,0.4,0.3539
CAND_0010528,0.2877,1.0,0.0,0.4,0.3539
CAND_0003479,0.2877,1.0,0.0,0.4,0.3539
CAND_0003342,0.2876,1.0,0.0,0.4,0.3538
CAND_0009570,0.2877,1.0,0.0,0.4,0.3538
CAND_0017454,0.2277,1.0,0.0,0.6,0.3538
CAND_0004275,0.2276,1.0,0.0,0.6,0.3538
CAND_0002256,0.2873,1.0,0.0,0.4,0.3537
CAND_0004786,0.2874,1.0,0.0,0.4,0.3537
CAND_0010632,0.3474,1.0,0.0,0.2,0.3537
CAND_0013106,0.2875,1.0,0.0,0.4,0.3537
CAND_0005226,0.3073,1.0,0.1,0.2,0.3537
CAND_0005533,0.2474,1.0,0.1,0.4,0.3537
CAND_0015573,0.2872,1.0,0.0,0.4,0.3536
CAND_0004333,0.2272,1.0,0.0,0.6,0.3536
CAND_0011132,0.2872,1.0,0.0,0.4,0.3536
CAND_0001128,0.3073,1.0,0.1,0.2,0.3536
CAND_0000187,0.2472,1.0,0.1,0.4,0.3536
CAND_0013755,0.3471,1.0,0.0,0.2,0.3536
CAND_0004361,0.3969,0.7,0.1,0.2,0.3535
CAND_0009932,0.3071,1.0,0.1,0.2,0.3535
CAND_0006111,0.2869,1.0,0.0,0.4,0.3535
CAND_0015233,0.2269,1.0,0.0,0.6,0.3535
CAND_0005465,0.2871,1.0,0.0,0.4,0.3535
CAND_0016193,0.307,1.0,0.1,0.2,0.3535
CAND_0015587,0.3171,0.7,0.0,0.6,0.3535
CAND_0007356,0.2868,1.0,0.0,0.4,0.3534
CAND_0004568,0.2867,0.8,0.0,0.6,0.3534
CAND_0011065,0.3068,1.0,0.1,0.2,0.3534
CAND_0007833,0.2869,1.0,0.0,0.4,0.3534
CAND_0002541,0.2666,1.0,0.2,0.2,0.3533
CAND_0019725,0.2867,1.0,0.0,0.4,0.3533
CAND_0018894,0.3465,0.8,0.0,0.4,0.3533
CAND_0012904,0.2866,1.0,0.0,0.4,0.3533
CAND_0015500,0.2566,0.7,0.0,0.8,0.3533
CAND_0003457,0.2866,1.0,0.0,0.4,0.3533
CAND_0009342,0.3564,0.7,0.2,0.2,0.3532
CAND_0019987,0.2864,1.0,0.0,0.4,0.3532
CAND_0006535,0.3063,1.0,0.1,0.2,0.3532
CAND_0014443,0.3464,0.8,0.0,0.4,0.3532
CAND_0012445,0.3462,1.0,0.0,0.2,0.3531
CAND_0017798,0.3061,1.0,0.1,0.2,0.3531
CAND_0017199,0.2862,1.0,0.0,0.4,0.3531
CAND_0018998,0.2863,1.0,0.0,0.4,0.3531
CAND_0018609,0.3661,1.0,0.1,0.0,0.353
CAND_0004398,0.226,1.0,0.0,0.6,0.353
CAND_0018146,0.346,1.0,0.0,0.2,0.353
CAND_0000093,0.2858,1.0,0.0,0.4,0.3529
CAND_0008692,0.2858,1.0,0.0,0.4,0.3529
CAND_0004310,0.2859,1.0,0.0,0.4,0.3529
CAND_0016433,0.3657,1.0,0.1,0.0,0.3529
CAND_0017247,0.3058,1.0,0.1,0.2,0.3529
CAND_0002789,0.2857,1.0,0.0,0.4,0.3528
CAND_0017731,0.2856,1.0,0.0,0.4,0.3528
CAND_0015647,0.2856,1.0,0.0,0.4,0.3528
CAND_0009612,0.3456,0.8,0.0,0.4,0.3528
CAND_0015354,0.2856,1.0,0.0,0.4,0.3528
CAND_0006705,0.2855,1.0,0.0,0.4,0.3528
CAND_0006137,0.2854,1.0,0.0,0.4,0.3527
CAND_0009551,0.2254,1.0,0.0,0.6,0.3527
CAND_0009678,0.3255,0.8,0.2,0.2,0.3527
CAND_0016769,0.2254,1.0,0.0,0.6,0.3527
CAND_0000417,0.2251,1.0,0.0,0.6,0.3526
CAND_0014086,0.2252,1.0,0.0,0.6,0.3526
CAND_0013530,0.285,1.0,0.0,0.4,0.3525
CAND_0008168,0.285,1.0,0.0,0.4,0.3525
CAND_0019239,0.3749,0.7,0.3,0.0,0.3525
CAND_0005853,0.165,1.0,0.0,0.8,0.3525
CAND_0017087,0.245,1.0,0.1,0.4,0.3525
CAND_0013065,0.225,1.0,0.0,0.6,0.3525
CAND_0006136,0.2849,1.0,0.0,0.4,0.3524
CAND_0016820,0.2247,1.0,0.0,0.6,0.3524
CAND_0004852,0.3049,1.0,0.1,0.2,0.3524
CAND_0013828,0.2849,1.0,0.0,0.4,0.3524
CAND_0001590,0.2849,1.0,0.0,0.4,0.3524
CAND_0007090,0.2849,1.0,0.0,0.4,0.3524
CAND_0011733,0.2848,1.0,0.0,0.4,0.3524
CAND_0009650,0.2247,1.0,0.0,0.6,0.3524
CAND_0009408,0.3145,0.7,0.0,0.6,0.3523
CAND_0009307,0.3347,0.3,0.1,0.8,0.3523
CAND_0017363,0.2847,1.0,0.0,0.4,0.3523
CAND_0008292,0.2246,1.0,0.0,0.6,0.3523
CAND_0008920,0.2846,1.0,0.0,0.4,0.3523
CAND_0016794,0.2446,0.8,0.1,0.6,0.3523
CAND_0009667,0.3445,0.8,0.0,0.4,0.3523
CAND_0010675,0.2843,0.8,0.0,0.6,0.3522
CAND_0019519,0.2343,0.7,0.2,0.6,0.3522
CAND_0006752,0.2244,1.0,0.0,0.6,0.3522
CAND_0000935,0.2845,1.0,0.0,0.4,0.3522
CAND_0012328,0.3445,0.8,0.0,0.4,0.3522
CAND_0003852,0.2843,1.0,0.0,0.4,0.3522
CAND_0008810,0.3042,1.0,0.1,0.2,0.3521
CAND_0018515,0.2843,1.0,0.0,0.4,0.3521
CAND_0005572,0.2843,1.0,0.0,0.4,0.3521
CAND_0000584,0.2841,1.0,0.0,0.4,0.3521
CAND_0007084,0.2841,1.0,0.0,0.4,0.3521
CAND_0008832,0.2842,1.0,0.0,0.4,0.3521
CAND_0005254,0.2042,1.0,0.2,0.4,0.3521
CAND_0011306,0.3141,0.7,0.3,0.2,0.352
CAND_0003789,0.2839,1.0,0.0,0.4,0.352
CAND_0012909,0.3439,1.0,0.0,0.2,0.352
CAND_0007828,0.284,1.0,0.0,0.4,0.352
CAND_0015522,0.3739,0.3,0.0,0.8,0.3519
CAND_0012133,0.3939,0.7,0.1,0.2,0.3519
CAND_0009899,0.2838,1.0,0.0,0.4,0.3519
CAND_0000576,0.2838,1.0,0.3,0.0,0.3519
CAND_0014645,0.3537,0.7,0.2,0.2,0.3519
CAND_0013644,0.2838,1.0,0.0,0.4,0.3519
CAND_0019587,0.2538,0.7,0.0,0.8,0.3519
CAND_0015942,0.2837,1.0,0.0,0.4,0.3519
CAND_0008863,0.2437,1.0,0.1,0.4,0.3518
CAND_0000624,0.3436,1.0,0.0,0.2,0.3518
CAND_0018258,0.3035,1.0,0.1,0.2,0.3518
CAND_0011267,0.2834,1.0,0.0,0.4,0.3517
CAND_0010816,0.2834,1.0,0.0,0.4,0.3517
CAND_0010684,0.2235,1.0,0.0,0.6,0.3517
CAND_0013638,0.2834,1.0,0.0,0.4,0.3517
CAND_0018054,0.2433,1.0,0.1,0.4,0.3517
CAND_0007066,0.3633,0.8,0.1,0.2,0.3517
CAND_0015794,0.3232,1.0,0.2,0.0,0.3516
CAND_0015869,0.3431,1.0,0.0,0.2,0.3516
CAND_0016565,0.3033,1.0,0.1,0.2,0.3516
CAND_0019113,0.2232,1.0,0.0,0.6,0.3516
CAND_0003726,0.3031,0.8,0.1,0.4,0.3516
CAND_0013528,0.2831,1.0,0.0,0.4,0.3516
CAND_0006374,0.2229,1.0,0.0,0.6,0.3515
CAND_0010037,0.3029,1.0,0.1,0.2,0.3515
CAND_0012672,0.283,1.0,0.0,0.4,0.3515
CAND_0003691,0.3429,1.0,0.0,0.2,0.3515
CAND_0018646,0.2829,1.0,0.0,0.4,0.3515
CAND_0011525,0.2227,1.0,0.0,0.6,0.3514
CAND_0003589,0.2828,1.0,0.0,0.4,0.3514
CAND_0018795,0.3428,1.0,0.0,0.2,0.3514
CAND_0014926,0.2828,0.8,0.0,0.6,0.3514
CAND_0010831,0.2229,1.0,0.0,0.6,0.3514
CAND_0016509,0.3428,0.8,0.0,0.4,0.3514
CAND_0005595,0.2826,1.0,0.0,0.4,0.3513
CAND_0002445,0.3425,1.0,0.0,0.2,0.3513
CAND_0007438,0.2825,1.0,0.0,0.4,0.3512
CAND_0002723,0.2825,1.0,0.0,0.4,0.3512
CAND_0011751,0.2824,1.0,0.0,0.4,0.3512
CAND_0015485,0.3223,0.8,0.2,0.2,0.3512
CAND_0008547,0.2824,1.0,0.0,0.4,0.3512
CAND_0016310,0.2824,0.8,0.0,0.6,0.3512
CAND_0005508,0.2224,1.0,0.0,0.6,0.3512
CAND_0000580,0.2822,1.0,0.0,0.4,0.3511
CAND_0018787,0.2821,1.0,0.0,0.4,0.3511
CAND_0001200,0.3021,1.0,0.1,0.2,0.3511
CAND_0014894,0.342,1.0,0.0,0.2,0.351
CAND_0000737,0.2819,0.8,0.0,0.6,0.351
CAND_0015955,0.302,1.0,0.1,0.2,0.351
CAND_0002830,0.3119,0.7,0.3,0.2,0.3509
CAND_0014999,0.3018,1.0,0.1,0.2,0.3509
CAND_0012694,0.2818,1.0,0.0,0.4,0.3509
CAND_0001283,0.3418,1.0,0.0,0.2,0.3509
CAND_0011642,0.2818,1.0,0.0,0.4,0.3509
CAND_0005343,0.2816,1.0,0.0,0.4,0.3508
CAND_0000539,0.3316,0.3,0.1,0.8,0.3508
CAND_0010662,0.2216,1.0,0.0,0.6,0.3508
CAND_0007999,0.3113,0.7,0.3,0.2,0.3507
CAND_0010171,0.2813,1.0,0.0,0.4,0.3507
CAND_0019959,0.2815,1.0,0.0,0.4,0.3507
CAND_0003518,0.2214,1.0,0.0,0.6,0.3507
CAND_0013840,0.2815,1.0,0.0,0.4,0.3507
CAND_0017407,0.2813,1.0,0.0,0.4,0.3507
CAND_0018974,0.3412,1.0,0.0,0.2,0.3506
CAND_0005709,0.3413,1.0,0.0,0.2,0.3506
CAND_0016873,0.3712,0.7,0.0,0.4,0.3506
CAND_0004863,0.2012,1.0,0.2,0.4,0.3506
CAND_0006795,0.2812,1.0,0.0,0.4,0.3506
CAND_0014773,0.2813,1.0,0.0,0.4,0.3506
CAND_0019048,0.301,1.0,0.1,0.2,0.3505
CAND_0013173,0.2809,1.0,0.0,0.4,0.3505
CAND_0008024,0.281,1.0,0.0,0.4,0.3505
CAND_0003956,0.2809,1.0,0.0,0.4,0.3505
CAND_0002404,0.281,1.0,0.0,0.4,0.3505
CAND_0012524,0.221,1.0,0.0,0.6,0.3505
CAND_0007794,0.3208,1.0,0.2,0.0,0.3504
CAND_0007333,0.2807,1.0,0.0,0.4,0.3504
CAND_0003669,0.3008,1.0,0.1,0.2,0.3504
CAND_0011516,0.2808,1.0,0.0,0.4,0.3504
CAND_0015099,0.3509,0.7,0.2,0.2,0.3504
CAND_0002219,0.3409,1.0,0.0,0.2,0.3504
CAND_0000225,0.3008,1.0,0.1,0.2,0.3504
CAND_0003295,0.2806,1.0,0.0,0.4,0.3503
CAND_0007323,0.2807,1.0,0.0,0.4,0.3503
CAND_0007775,0.2806,1.0,0.0,0.4,0.3503
CAND_0004281,0.2406,1.0,0.1,0.4,0.3503
CAND_0006915,0.2806,1.0,0.0,0.4,0.3503
CAND_0008558,0.2806,1.0,0.0,0.4,0.3503
CAND_0007164,0.3503,0.3,0.2,0.6,0.3502
CAND_0001240,0.3404,1.0,0.0,0.2,0.3502
CAND_0017556,0.2804,1.0,0.0,0.4,0.3502
CAND_0009232,0.3401,0.8,0.0,0.4,0.3501
CAND_0018555,0.2803,1.0,0.0,0.4,0.3501
CAND_0013911,0.2802,1.0,0.0,0.4,0.3501
CAND_0009184,0.2801,1.0,0.0,0.4,0.35
CAND_0005871,0.34,1.0,0.0,0.2,0.35
CAND_0009510,0.2401,0.8,0.1,0.6,0.35
CAND_0005656,0.34,1.0,0.0,0.2,0.35
CAND_0018275,0.28,1.0,0.0,0.4,0.35
CAND_0018101,0.2201,1.0,0.0,0.6,0.35
CAND_0007914,0.3,1.0,0.1,0.2,0.35
CAND_0003337,0.32,1.0,0.2,0.0,0.35
CAND_0017477,0.3,1.0,0.1,0.2,0.35
CAND_0006075,0.31,0.7,0.0,0.6,0.35
CAND_0002056,0.3099,0.7,0.0,0.6,0.35
CAND_0014611,0.3001,1.0,0.1,0.2,0.35
CAND_0002545,0.3201,1.0,0.2,0.0,0.35
CAND_0016151,0.2799,0.8,0.0,0.6,0.35
CAND_0018165,0.28,1.0,0.0,0.4,0.35
CAND_0007072,0.22,1.0,0.0,0.6,0.35
CAND_0015369,0.2798,1.0,0.0,0.4,0.3499
CAND_0017904,0.2998,0.8,0.1,0.4,0.3499
CAND_0019572,0.2397,1.0,0.1,0.4,0.3499
CAND_0013737,0.2798,1.0,0.0,0.4,0.3499
CAND_0019500,0.2996,1.0,0.1,0.2,0.3498
CAND_0001912,0.2996,1.0,0.1,0.2,0.3498
CAND_0004911,0.3496,0.3,0.2,0.6,0.3498
CAND_0011035,0.2997,1.0,0.1,0.2,0.3498
CAND_0011538,0.2795,1.0,0.0,0.4,0.3498
CAND_0005094,0.2794,1.0,0.0,0.4,0.3497
CAND_0007019,0.2993,1.0,0.1,0.2,0.3497
CAND_0017215,0.3195,0.8,0.2,0.2,0.3497
CAND_0015927,0.2794,1.0,0.0,0.4,0.3497
CAND_0002700,0.1792,1.0,0.1,0.6,0.3496
CAND_0010481,0.2792,1.0,0.0,0.4,0.3496
CAND_0015655,0.2691,0.7,0.1,0.6,0.3496
CAND_0013278,0.319,0.8,0.2,0.2,0.3495
CAND_0019280,0.3491,0.7,0.2,0.2,0.3495
CAND_0011971,0.279,1.0,0.0,0.4,0.3495
CAND_0003680,0.339,1.0,0.0,0.2,0.3495
CAND_0009520,0.2791,1.0,0.0,0.4,0.3495
CAND_0008875,0.3391,0.8,0.3,0.0,0.3495
CAND_0007227,0.279,1.0,0.0,0.4,0.3495
CAND_0018523,0.279,1.0,0.0,0.4,0.3495
CAND_0000839,0.3691,0.7,0.3,0.0,0.3495
CAND_0015752,0.2788,1.0,0.0,0.4,0.3494
CAND_0016340,0.2788,1.0,0.0,0.4,0.3494
CAND_0016497,0.3088,0.7,0.0,0.6,0.3494
CAND_0001667,0.2688,0.7,0.1,0.6,0.3494
CAND_0017186,0.2786,1.0,0.0,0.4,0.3493
CAND_0002272,0.2786,1.0,0.0,0.4,0.3493
CAND_0000294,0.2786,1.0,0.0,0.4,0.3493
CAND_0000805,0.2985,1.0,0.1,0.2,0.3493
CAND_0006182,0.2986,1.0,0.1,0.2,0.3493
CAND_0006478,0.2786,1.0,0.0,0.4,0.3493
CAND_0013290,0.2786,1.0,0.0,0.4,0.3493
CAND_0001181,0.2184,1.0,0.0,0.6,0.3492
CAND_0003233,0.3684,0.3,0.0,0.8,0.3492
CAND_0016792,0.2183,1.0,0.0,0.6,0.3492
CAND_0011646,0.2782,1.0,0.0,0.4,0.3491
CAND_0010755,0.2782,1.0,0.0,0.4,0.3491
CAND_0015276,0.3181,1.0,0.2,0.0,0.3491
CAND_0014925,0.2783,1.0,0.0,0.4,0.3491
CAND_0004464,0.2581,1.0,0.2,0.2,0.3491
CAND_0002995,0.3381,1.0,0.0,0.2,0.3491
CAND_0015777,0.278,1.0,0.0,0.4,0.349
CAND_0001434,0.2179,1.0,0.0,0.6,0.349
CAND_0014856,0.308,0.7,0.0,0.6,0.349
CAND_0016555,0.3379,0.8,0.0,0.4,0.349
CAND_0016677,0.3377,1.0,0.0,0.2,0.3489
CAND_0011552,0.2178,1.0,0.0,0.6,0.3489
CAND_0015665,0.2779,1.0,0.0,0.4,0.3489
CAND_0019460,0.3676,0.7,0.0,0.4,0.3488
CAND_0010694,0.3176,1.0,0.2,0.0,0.3488
CAND_0000016,0.2176,1.0,0.0,0.6,0.3488
CAND_0017410,0.3376,1.0,0.0,0.2,0.3488
CAND_0005367,0.3376,1.0,0.0,0.2,0.3488
CAND_0019138,0.2776,1.0,0.0,0.4,0.3488
CAND_0003332,0.2776,1.0,0.0,0.4,0.3488
CAND_0017038,0.2776,1.0,0.0,0.4,0.3488
CAND_0011550,0.2774,0.8,0.0,0.6,0.3487
CAND_0008849,0.3373,0.8,0.0,0.4,0.3487
CAND_0018930,0.3374,0.8,0.0,0.4,0.3487
CAND_0019294,0.3474,0.3,0.2,0.6,0.3487
CAND_0011595,0.3173,0.8,0.2,0.2,0.3486
CAND_0018431,0.2773,1.0,0.0,0.4,0.3486
CAND_0005949,0.3072,0.7,0.0,0.6,0.3486
CAND_0015228,0.3372,1.0,0.0,0.2,0.3486
CAND_0014431,0.2771,1.0,0.0,0.4,0.3486
CAND_0016851,0.2772,1.0,0.0,0.4,0.3486
CAND_0012802,0.2771,1.0,0.0,0.4,0.3485
CAND_0008731,0.3371,0.8,0.0,0.4,0.3485
CAND_0015816,0.2769,1.0,0.0,0.4,0.3485
CAND_0016496,0.277,1.0,0.0,0.4,0.3485
CAND_0012347,0.2969,1.0,0.1,0.2,0.3485
CAND_0006347,0.2168,1.0,0.0,0.6,0.3484
CAND_0008908,0.2967,1.0,0.1,0.2,0.3484
CAND_0003723,0.3368,1.0,0.0,0.2,0.3484
CAND_0011615,0.3365,0.8,0.0,0.4,0.3483
CAND_0015968,0.2965,0.8,0.1,0.4,0.3483
CAND_0012519,0.2766,1.0,0.0,0.4,0.3483
CAND_0019534,0.2764,0.8,0.0,0.6,0.3482
CAND_0003937,0.3464,0.7,0.2,0.2,0.3482
CAND_0008309,0.2764,1.0,0.0,0.4,0.3482
CAND_0013283,0.3362,1.0,0.0,0.2,0.3481
CAND_0003756,0.3361,1.0,0.0,0.2,0.3481
CAND_0011782,0.2761,0.8,0.0,0.6,0.3481
CAND_0003938,0.2962,0.8,0.1,0.4,0.3481
CAND_0006255,0.336,0.8,0.0,0.4,0.348
CAND_0015422,0.2761,1.0,0.0,0.4,0.348
CAND_0016131,0.296,0.8,0.1,0.4,0.348
CAND_0001887,0.2759,1.0,0.0,0.4,0.348
CAND_0000980,0.2758,1.0,0.0,0.4,0.3479
CAND_0003737,0.2757,1.0,0.0,0.4,0.3479
CAND_0002537,0.3357,1.0,0.0,0.2,0.3479
CAND_0019035,0.2758,1.0,0.0,0.4,0.3479
CAND_0014979,0.3358,1.0,0.0,0.2,0.3479
CAND_0006655,0.3359,1.0,0.0,0.2,0.3479
CAND_0004829,0.2758,1.0,0.0,0.4,0.3479
CAND_0015885,0.2958,1.0,0.1,0.2,0.3479
CAND_0018042,0.3357,0.8,0.0,0.4,0.3478
CAND_0001337,0.2956,0.8,0.1,0.4,0.3478
CAND_0010226,0.3356,0.8,0.0,0.4,0.3478
CAND_0016147,0.3356,1.0,0.0,0.2,0.3478
CAND_0007915,0.3453,0.7,0.2,0.2,0.3477
CAND_0019140,0.3355,1.0,0.0,0.2,0.3477
CAND_0001761,0.2755,1.0,0.0,0.4,0.3477
CAND_0011410,0.3354,1.0,0.0,0.2,0.3477
CAND_0015957,0.3354,0.8,0.0,0.4,0.3477
CAND_0008179,0.3154,0.8,0.2,0.2,0.3477
CAND_0014292,0.3054,0.3,0.0,1.0,0.3477
CAND_0016277,0.2752,1.0,0.0,0.4,0.3476
CAND_0011336,0.2753,1.0,0.0,0.4,0.3476
CAND_0009718,0.2751,1.0,0.0,0.4,0.3476
CAND_0011401,0.2951,1.0,0.1,0.2,0.3476
CAND_0002979,0.3353,1.0,0.0,0.2,0.3476
CAND_0008620,0.275,1.0,0.0,0.4,0.3475
CAND_0008783,0.275,1.0,0.0,0.4,0.3475
CAND_0010272,0.2749,1.0,0.0,0.4,0.3475
CAND_0016712,0.275,1.0,0.0,0.4,0.3475
CAND_0014685,0.2951,1.0,0.1,0.2,0.3475
CAND_0000975,0.2749,1.0,0.0,0.4,0.3475
CAND_0014899,0.2751,1.0,0.0,0.4,0.3475
CAND_0004679,0.325,0.3,0.1,0.8,0.3475
CAND_0005517,0.275,1.0,0.0,0.4,0.3475
CAND_0012178,0.3347,1.0,0.0,0.2,0.3474
CAND_0018387,0.3348,1.0,0.0,0.2,0.3474
CAND_0007082,0.2747,1.0,0.0,0.4,0.3474
CAND_0017542,0.3645,0.7,0.3,0.0,0.3473
CAND_0009357,0.3047,0.7,0.0,0.6,0.3473
CAND_0012338,0.2745,1.0,0.0,0.4,0.3473
CAND_0005806,0.2145,1.0,0.0,0.6,0.3473
CAND_0004978,0.3447,0.7,0.2,0.2,0.3473
CAND_0010526,0.3346,1.0,0.0,0.2,0.3473
CAND_0008914,0.2743,1.0,0.0,0.4,0.3472
CAND_0003004,0.2545,1.0,0.2,0.2,0.3472
CAND_0001996,0.2345,1.0,0.1,0.4,0.3472
CAND_0003897,0.3144,1.0,0.2,0.0,0.3472
CAND_0012800,0.2741,1.0,0.0,0.4,0.3471
CAND_0019074,0.2742,1.0,0.0,0.4,0.3471
CAND_0008411,0.2742,1.0,0.0,0.4,0.3471
CAND_0019602,0.2742,1.0,0.0,0.4,0.3471
CAND_0002127,0.2443,0.7,0.3,0.4,0.3471
CAND_0006417,0.3342,1.0,0.0,0.2,0.3471
CAND_0017368,0.2143,1.0,0.0,0.6,0.3471
CAND_0000116,0.2342,1.0,0.1,0.4,0.3471
CAND_0013149,0.2441,0.7,0.0,0.8,0.3471
CAND_0003857,0.2941,1.0,0.1,0.2,0.347
CAND_0018452,0.2741,1.0,0.0,0.4,0.347
CAND_0004613,0.3541,1.0,0.1,0.0,0.347
CAND_0003689,0.2741,1.0,0.0,0.4,0.347
CAND_0002833,0.2738,1.0,0.0,0.4,0.3469
CAND_0001010,0.2739,1.0,0.0,0.4,0.3469
CAND_0003598,0.2739,0.8,0.0,0.6,0.3469
CAND_0013951,0.2739,1.0,0.0,0.4,0.3469
CAND_0017012,0.3437,0.7,0.2,0.2,0.3469
CAND_0002608,0.2736,1.0,0.0,0.4,0.3468
CAND_0002531,0.2735,1.0,0.0,0.4,0.3468
CAND_0002360,0.2735,1.0,0.0,0.4,0.3468
CAND_0008408,0.3236,0.3,0.1,0.8,0.3468
CAND_0015339,0.2735,1.0,0.0,0.4,0.3468
CAND_0009320,0.3337,1.0,0.0,0.2,0.3468
CAND_0010447,0.2736,1.0,0.0,0.4,0.3468
CAND_0011765,0.2736,1.0,0.0,0.4,0.3468
CAND_0017589,0.2735,1.0,0.0,0.4,0.3467
CAND_0009227,0.2134,1.0,0.0,0.6,0.3467
CAND_0000789,0.2134,1.0,0.0,0.6,0.3467
CAND_0008122,0.2534,1.0,0.2,0.2,0.3467
CAND_0015347,0.3334,1.0,0.0,0.2,0.3467
CAND_0010633,0.2732,1.0,0.0,0.4,0.3466
CAND_0003552,0.3332,1.0,0.0,0.2,0.3466
CAND_0005685,0.2933,1.0,0.1,0.2,0.3466
CAND_0011484,0.2733,1.0,0.0,0.4,0.3466
CAND_0005215,0.3332,1.0,0.0,0.2,0.3466
CAND_0017060,0.273,1.0,0.0,0.4,0.3465
CAND_0016709,0.273,1.0,0.0,0.4,0.3465
CAND_0011818,0.273,1.0,0.0,0.4,0.3465
CAND_0011517,0.273,1.0,0.0,0.4,0.3465
CAND_0005026,0.2728,1.0,0.0,0.4,0.3464
CAND_0006259,0.3029,0.7,0.3,0.2,0.3464
CAND_0014904,0.2528,1.0,0.2,0.2,0.3464
CAND_0017771,0.3326,1.0,0.0,0.2,0.3463
CAND_0011363,0.2727,1.0,0.0,0.4,0.3463
CAND_0018303,0.2526,1.0,0.2,0.2,0.3463
CAND_0010714,0.2724,1.0,0.0,0.4,0.3462
CAND_0015594,0.2124,1.0,0.0,0.6,0.3462
CAND_0009493,0.3324,1.0,0.0,0.2,0.3462
CAND_0009859,0.2722,1.0,0.0,0.4,0.3461
CAND_0014242,0.3822,0.7,0.1,0.2,0.3461
CAND_0006980,0.2323,0.8,0.1,0.6,0.3461
CAND_0019989,0.2922,1.0,0.1,0.2,0.3461
CAND_0019503,0.3323,0.8,0.0,0.4,0.3461
CAND_0015160,0.332,1.0,0.0,0.2,0.346
CAND_0011263,0.252,1.0,0.2,0.2,0.346
CAND_0003656,0.272,1.0,0.0,0.4,0.346
CAND_0009356,0.2119,1.0,0.0,0.6,0.346
CAND_0014991,0.332,1.0,0.0,0.2,0.346
CAND_0010807,0.2717,1.0,0.0,0.4,0.3459
CAND_0005621,0.2917,1.0,0.1,0.2,0.3459
CAND_0009138,0.2717,1.0,0.0,0.4,0.3459
CAND_0003808,0.2418,0.7,0.0,0.8,0.3459
CAND_0016721,0.2719,1.0,0.0,0.4,0.3459
CAND_0016029,0.2717,1.0,0.0,0.4,0.3459
CAND_0003210,0.2718,1.0,0.0,0.4,0.3459
CAND_0019119,0.2518,0.8,0.2,0.4,0.3459
CAND_0003958,0.2719,1.0,0.0,0.4,0.3459
CAND_0012145,0.2719,1.0,0.0,0.4,0.3459
CAND_0018557,0.3618,0.3,0.3,0.4,0.3459
CAND_0017136,0.2718,1.0,0.0,0.4,0.3459
CAND_0011979,0.3317,1.0,0.0,0.2,0.3458
CAND_0013090,0.3416,0.3,0.2,0.6,0.3458
CAND_0009358,0.2716,1.0,0.0,0.4,0.3458
CAND_0003622,0.2716,1.0,0.0,0.4,0.3458
CAND_0003145,0.2717,1.0,0.0,0.4,0.3458
CAND_0012846,0.2114,1.0,0.0,0.6,0.3457
CAND_0002184,0.2714,1.0,0.0,0.4,0.3457
CAND_0001291,0.2715,1.0,0.0,0.4,0.3457
CAND_0009192,0.2715,1.0,0.0,0.4,0.3457
CAND_0015538,0.3313,1.0,0.0,0.2,0.3457
CAND_0003987,0.2714,1.0,0.0,0.4,0.3457
CAND_0010235,0.3413,0.7,0.2,0.2,0.3457
CAND_0010910,0.2615,0.7,0.1,0.6,0.3457
CAND_0000545,0.2714,1.0,0.0,0.4,0.3457
CAND_0009942,0.3113,1.0,0.2,0.0,0.3457
CAND_0004886,0.2913,1.0,0.1,0.2,0.3457
CAND_0006315,0.2715,1.0,0.0,0.4,0.3457
CAND_0010211,0.3312,0.8,0.0,0.4,0.3456
CAND_0009459,0.2712,0.8,0.0,0.6,0.3456
